351,0
-51,120
-50,49
-49,20
-51,0
-49,-20
-50,-49
-51,-120
1097,0
-47,100
-43,42
-41,18
-43,0
-41,-18
-43,-42
-47,-100
1673,0
-36,67
-30,27
-28,11
-29,0
-28,-11
-30,-27
-36,-67
1991,0
-19,22
-12,9
-11,4
-11,0
-11,-4
-12,-9
-19,-22
2000,0
3,-26
8,-10
9,-6
8,0
9,6
8,10
3,26
1701,0
23,-69
26,-29
27,-11
27,0
27,11
26,29
23,69
1139,0
39,-102
41,-42
41,-16
43,0
41,16
41,42
39,102
401,0
48,-121
49,-50
50,-21
49,0
50,21
49,50
48,121
-401,0
52,-119
50,-49
50,-21
49,0
50,21
50,49
52,119
-1139,0
45,-100
42,-41
41,-18
43,0
41,18
42,41
45,100
-1701,0
33,-65
29,-26
27,-11
27,0
27,11
29,26
33,65
-2000,0
16,-20
10,-8
10,-2
8,0
10,2
10,8
16,20
-1991,0
-3,29
-9,12
-11,5
-11,0
-11,-5
-9,-12
-3,-29
-1673,0
-22,72
-27,30
-28,12
-29,0
-28,-12
-27,-30
-22,-72
-1097,0
-38,104
-42,43
-42,16
-43,0
-42,-16
-42,-43
-38,-104
-351,0
-49,121
-49,50
-49,21
-51,0
-49,-21
-49,-50
-49,-121
