          0,           0, 1
        -30,        -458, 1
        -15,        -986, 1
        -14,       -1517, 1
         -7,       -2062, 1
         -5,       -2604, 1
         -7,       -3137, 1
         -5,       -3688, 1
         -3,       -4224, 1
         -1,           4, 1
         -2,         -10, 1
         -1,          -7, 1
         -3,           1, 1
         -1,          -2, 1
         -3,           0, 1
         -3,         -11, 1
         -1,           4, 1
          1,           7, 1
          0,           2, 1
          0,           2, 1
          1,           2, 1
          2,          -7, 1
          0,          -9, 1
          1,          10, 1
         -1,           1, 1
          1,          -2, 1
          0,          -3, 1
          0,         -13, 1
         -1,          -2, 1
          0,          12, 1
         -1,          -9, 1
         -1,           4, 1
          0,           0, 1
          1,           3, 1
          1,           4, 1
          1,           4, 1
          1,           6, 1
          2,           9, 1
          1,           5, 1
          1,           4, 1
          1,           0, 1
          2,          -7, 1
          2,           8, 1
          2,          -2, 1
          1,           3, 1
          1,          -2, 1
          1,           0, 1
          1,           5, 1
          0,           1, 1
          0,           6, 1
          1,           5, 1
          0,          -6, 1
          1,           0, 1
          1,           0, 1
          1,           0, 1
         -1,           2, 1
          0,          -8, 1
          0,         -11, 1
          1,           4, 1
          0,           3, 1
          0,          -5, 1
         -1,           3, 1
          0,           2, 1
          0,           3, 1
          0,           0, 1
          0,          -2, 1
          1,          -2, 1
          0,           7, 1
          1,           6, 1
          1,           4, 1
          1,          -5, 1
         -1,           4, 1
          1,           8, 1
          1,           4, 1
          2,           2, 1
          1,           1, 1
          1,           1, 1
          1,           4, 1
          1,           0, 1
          1,          -7, 1
          1,           0, 1
          1,           1, 1
          2,           6, 1
          2,          -4, 1
          1,          -2, 1
          2,          11, 1
          2,           3, 1
          1,           6, 1
          1,           1, 1
          1,           0, 1
          2,           5, 1
          2,          -3, 1
          1,          -2, 1
          2,          -8, 1
          1,           3, 1
          1,           4, 1
          0,           0, 1
          1,           1, 1
          1,           0, 1
          1,          -2, 1
          1,           2, 1
          2,           7, 1
          1,          -3, 1
          1,           8, 1
          1,           0, 1
          2,          -1, 1
          2,           8, 1
          2,           4, 1
          1,          -1, 1
          3,           4, 1
          1,           0, 1
          1,          -7, 1
          0,          -5, 1
          2,          10, 1
          1,          -5, 1
          2,           4, 1
          1,           0, 1
          3,           4, 1
          1,           2, 1
          3,         -10, 1
          0,        4222, 1
          2,        3677, 1
          1,        3138, 1
          2,        2601, 1
          0,        2053, 1
          3,        1509, 1
          0,         972, 1
          0,         425, 1
