         -8,           0, 1
        -37,         -22, 1
        -13,         -14, 1
         -6,         -14, 1
         -8,         -11, 1
         -8,           2, 1
         -6,          -8, 1
         -7,          -5, 1
         -3,          -6, 1
          5,           4, 1
        -13,          -1, 1
         -4,           1, 1
         -7,          -3, 1
         -3,           2, 1
        -11,          -3, 1
         -6,           5, 1
         -2,           3, 1
         -3,           0, 1
         -9,           3, 1
          3,           4, 1
         -2,           0, 1
          0,           9, 1
         -7,           0, 1
         -1,           3, 1
         -5,           6, 1
         -3,           0, 1
         -1,           3, 1
         -2,           9, 1
         -1,           1, 1
         -4,          10, 1
         -9,           6, 1
        -12,           4, 1
         -8,           4, 1
        -14,           5, 1
         -3,           4, 1
         -9,           3, 1
        -12,           3, 1
        -15,           3, 1
        -15,           3, 1
        -17,           5, 1
        -21,           4, 1
        -11,           4, 1
        -21,           5, 1
        -34,          13, 1
        -29,           7, 1
        -40,           1, 1
        -38,           4, 1
        -59,          -2, 1
        -63,           0, 1
        -78,          -7, 1
        -98,          -6, 1
       -129,         -14, 1
       -175,         -21, 1
       -266,         -45, 1
       -437,         -82, 1
       -869,        -207, 1
      -3171,        -878, 1
       7301,        2282, 1
       5503,        1875, 1
      -4954,       -1767, 1
       -997,        -357, 1
       -468,        -150, 1
       -299,         -74, 1
       -228,         -36, 1
       -216,           0, 1
       -233,          32, 1
       -295,          76, 1
       -474,         156, 1
       -994,         359, 1
      -4946,        1766, 1
       5500,       -1872, 1
       7301,       -2277, 1
      -3171,         878, 1
       -879,         204, 1
       -435,          85, 1
       -256,          45, 1
       -175,          21, 1
       -125,          18, 1
        -93,           9, 1
        -82,           7, 1
        -62,           1, 1
        -53,           8, 1
        -39,           3, 1
        -35,           2, 1
        -28,           0, 1
        -22,          -5, 1
        -21,          -2, 1
        -17,          -1, 1
        -23,          -4, 1
        -15,           0, 1
        -17,          -1, 1
        -14,          -7, 1
        -15,          -1, 1
         -6,          -4, 1
         -5,          -6, 1
         -4,          -4, 1
         -8,          -4, 1
          0,          -7, 1
         -5,          -2, 1
         -7,          -5, 1
         -2,          -3, 1
         -7,           1, 1
        -11,           1, 1
         -5,          -3, 1
         -5,          -4, 1
         -3,           0, 1
         -3,           3, 1
          2,          -3, 1
         -1,          -1, 1
         -4,          -5, 1
         -6,          -6, 1
         -5,           6, 1
         -1,          -4, 1
         -6,          -1, 1
         -2,           0, 1
          1,          -4, 1
         -3,           1, 1
          0,          -3, 1
         -3,           0, 1
          7,          -3, 1
         -1,           4, 1
         -3,          -6, 1
         -5,          -1, 1
         -2,          -3, 1
          1,           5, 1
         10,           0, 1
          5,          -2, 1
        -12,          -4, 1
