      10353,           0, 1
      -3539,        -103, 1
       -709,         -41, 1
       -311,         -31, 1
       -169,         -18, 1
       -112,         -14, 1
        -77,         -11, 1
        -54,         -17, 1
        -41,          -9, 1
        -30,          -4, 1
        -24,          -8, 1
        -24,          -4, 1
        -17,          -8, 1
        -16,          -9, 1
        -12,          -4, 1
        -12,          -6, 1
        -11,          -4, 1
         -9,           1, 1
         -4,          -2, 1
         -9,           1, 1
         -2,          -1, 1
         -5,          -1, 1
         -3,          -5, 1
         -2,           3, 1
         -2,           0, 1
          2,           0, 1
         -3,          -3, 1
          0,          -2, 1
         -4,           1, 1
          0,           3, 1
         -4,          -2, 1
         -3,          -3, 1
         -7,           0, 1
         -1,           3, 1
         -3,           3, 1
         -1,          -1, 1
         -5,           0, 1
          0,           4, 1
         -3,           7, 1
          2,           3, 1
         -1,           1, 1
          0,           2, 1
         -4,           6, 1
         -2,           6, 1
         -3,           4, 1
         -4,           3, 1
         -6,           6, 1
         -8,           4, 1
        -11,           4, 1
        -11,           7, 1
        -12,           4, 1
        -11,           7, 1
        -16,           7, 1
        -19,           7, 1
        -25,           9, 1
        -30,           3, 1
        -40,           8, 1
        -52,          14, 1
        -73,           9, 1
       -106,          16, 1
       -168,          15, 1
       -300,          23, 1
       -702,          32, 1
      -3525,          85, 1
     -10353,           0, 1
       3502,         245, 1
        686,          98, 1
        288,          62, 1
        157,          48, 1
        100,          38, 1
         62,          28, 1
         43,          22, 1
         32,          21, 1
         21,          23, 1
         20,          17, 1
         14,          14, 1
         10,          12, 1
          9,          12, 1
          8,          14, 1
          2,          11, 1
          4,          11, 1
          2,          11, 1
          2,           6, 1
          1,          11, 1
          3,           6, 1
          1,           7, 1
          1,           7, 1
          0,           3, 1
         -1,           2, 1
         -4,           6, 1
          1,           6, 1
         -1,           3, 1
         -5,           3, 1
         -3,          -4, 1
         -3,           1, 1
         -5,           2, 1
         -7,           0, 1
         -4,          -1, 1
         -2,          -2, 1
         -4,           4, 1
         -5,          -2, 1
         -2,           2, 1
          0,          -4, 1
          1,          -2, 1
          0,          -1, 1
          1,           1, 1
          2,          -3, 1
          0,          -6, 1
          4,          -4, 1
          5,          -8, 1
          2,          -6, 1
          2,         -15, 1
          4,         -11, 1
          8,          -7, 1
         10,         -10, 1
         15,          -9, 1
         13,         -12, 1
         17,         -15, 1
         21,         -15, 1
         20,         -23, 1
         33,         -22, 1
         50,         -22, 1
         65,         -32, 1
        103,         -39, 1
        159,         -51, 1
        297,         -64, 1
        693,        -105, 1
       3521,        -262, 1
      10353,           0, 1
      -3539,        -103, 1
       -709,         -41, 1
       -311,         -31, 1
       -169,         -18, 1
       -112,         -14, 1
        -77,         -11, 1
        -54,         -17, 1
        -41,          -9, 1
        -30,          -4, 1
        -24,          -8, 1
        -24,          -4, 1
        -17,          -8, 1
        -16,          -9, 1
        -12,          -4, 1
        -12,          -6, 1
        -11,          -4, 1
         -9,           1, 1
         -4,          -2, 1
         -9,           1, 1
         -2,          -1, 1
         -5,          -1, 1
         -3,          -5, 1
         -2,           3, 1
         -2,           0, 1
          2,           0, 1
         -3,          -3, 1
          0,          -2, 1
         -4,           1, 1
          0,           3, 1
         -4,          -2, 1
         -3,          -3, 1
         -7,           0, 1
         -1,           3, 1
         -3,           3, 1
         -1,          -1, 1
         -5,           0, 1
          0,           4, 1
         -3,           7, 1
          2,           3, 1
         -1,           1, 1
          0,           2, 1
         -4,           6, 1
         -2,           6, 1
         -3,           4, 1
         -4,           3, 1
         -6,           6, 1
         -8,           4, 1
        -11,           4, 1
        -11,           7, 1
        -12,           4, 1
        -11,           7, 1
        -16,           7, 1
        -19,           7, 1
        -25,           9, 1
        -30,           3, 1
        -40,           8, 1
        -52,          14, 1
        -73,           9, 1
       -106,          16, 1
       -168,          15, 1
       -300,          23, 1
       -702,          32, 1
      -3525,          85, 1
     -10353,           0, 1
       3502,         245, 1
        686,          98, 1
        288,          62, 1
        157,          48, 1
        100,          38, 1
         62,          28, 1
         43,          22, 1
         32,          21, 1
         21,          23, 1
         20,          17, 1
         14,          14, 1
         10,          12, 1
          9,          12, 1
          8,          14, 1
          2,          11, 1
          4,          11, 1
          2,          11, 1
          2,           6, 1
          1,          11, 1
          3,           6, 1
          1,           7, 1
          1,           7, 1
          0,           3, 1
         -1,           2, 1
         -4,           6, 1
          1,           6, 1
         -1,           3, 1
         -5,           3, 1
         -3,          -4, 1
         -3,           1, 1
         -5,           2, 1
         -7,           0, 1
         -4,          -1, 1
         -2,          -2, 1
         -4,           4, 1
         -5,          -2, 1
         -2,           2, 1
          0,          -4, 1
          1,          -2, 1
          0,          -1, 1
          1,           1, 1
          2,          -3, 1
          0,          -6, 1
          4,          -4, 1
          5,          -8, 1
          2,          -6, 1
          2,         -15, 1
          4,         -11, 1
          8,          -7, 1
         10,         -10, 1
         15,          -9, 1
         13,         -12, 1
         17,         -15, 1
         21,         -15, 1
         20,         -23, 1
         33,         -22, 1
         50,         -22, 1
         65,         -32, 1
        103,         -39, 1
        159,         -51, 1
        297,         -64, 1
        693,        -105, 1
       3521,        -262, 1
