        108,           0, 1
        107,           0, 1
        110,          18, 1
        109,          30, 1
        113,          42, 1
        116,          60, 1
        116,          72, 1
        116,          91, 1
        122,         108, 1
        128,         135, 1
        134,         170, 1
        145,         218, 1
        164,         301, 1
        214,         492, 1
       -110,        2316, 1
      -1392,        -869, 1
       -516,           0, 1
      -1389,         870, 1
       -110,       -2314, 1
        213,        -494, 1
        165,        -300, 1
        146,        -214, 1
        134,        -166, 1
        128,        -133, 1
        122,        -108, 1
        118,         -89, 1
        118,         -74, 1
        117,         -58, 1
        114,         -43, 1
        112,         -30, 1
        112,         -22, 1
        116,          -9, 1
       -117,           0, 1
       -120,         -18, 1
       -117,         -24, 1
       -118,         -35, 1
       -118,         -43, 1
       -119,         -60, 1
       -122,         -70, 1
       -124,         -89, 1
       -128,        -107, 1
       -135,        -129, 1
       -144,        -161, 1
       -163,        -206, 1
       -205,        -276, 1
       -329,        -410, 1
      -2078,        -688, 1
        597,        1366, 1
        321,           0, 1
        598,       -1362, 1
      -2077,         690, 1
       -328,         413, 1
       -204,         277, 1
       -161,         210, 1
       -146,         162, 1
       -134,         131, 1
       -128,         107, 1
       -123,          89, 1
       -122,          71, 1
       -119,          60, 1
       -117,          42, 1
       -115,          32, 1
       -114,          20, 1
       -115,           8, 1
         20,           0, 1
         12,          -4, 1
         17,           2, 1
         19,           8, 1
         15,          16, 1
         17,          20, 1
          9,          27, 1
          4,          30, 1
          0,          40, 1
         -8,          48, 1
        -26,          57, 1
        -53,          74, 1
       -110,          91, 1
       -266,         113, 1
      -1873,        -681, 1
       1753,        -809, 1
        888,           0, 1
       1752,         808, 1
      -1873,         682, 1
       -267,        -110, 1
       -109,         -90, 1
        -51,         -70, 1
        -27,         -57, 1
        -12,         -44, 1
          0,         -40, 1
          4,         -32, 1
         10,         -25, 1
         17,         -20, 1
         16,         -17, 1
         20,         -11, 1
         19,          -5, 1
         19,          -1, 1
        -15,           0, 1
        -23,         -11, 1
        -17,         -11, 1
        -16,         -11, 1
        -13,         -12, 1
        -13,         -18, 1
        -11,         -22, 1
         -5,         -29, 1
         -2,         -33, 1
          5,         -43, 1
         19,         -57, 1
         39,         -74, 1
         86,        -113, 1
        208,        -209, 1
        886,       -1825, 1
      -1959,         -41, 1
       -913,           0, 1
      -1955,          45, 1
        887,        1825, 1
        204,         211, 1
         87,         114, 1
         41,          78, 1
         19,          58, 1
          7,          43, 1
         -2,          33, 1
         -3,          29, 1
         -9,          23, 1
         -7,          18, 1
        -12,          11, 1
        -12,           9, 1
        -14,           9, 1
        -15,           3, 1
