0,0
-12,0
20,0
-22,0
16,0
0,0
-23,0
51,0
-80,0
105,0
-122,0
126,0
-116,0
90,0
-51,0
0,0
56,0
-112,0
161,0
-197,0
214,0
-210,0
183,0
-137,0
73,0
0,0
-76,0
146,0
-204,0
241,0
-255,0
243,0
-207,0
150,0
-79,0
0,0
77,0
-145,0
197,0
-228,0
235,0
-218,0
181,0
-128,0
65,0
0,0
-60,0
110,0
-144,0
160,0
-159,0
141,0
-112,0
75,0
-36,0
0,0
29,0
-48,0
56,0
-54,0
44,0
-30,0
15,0
-4,0
-2,0
0,0
10,0
-26,0
46,0
-65,0
81,0
-88,0
85,0
-68,0
39,0
0,0
-46,0
93,0
-136,0
169,0
-187,0
185,0
-164,0
124,0
-67,0
0,0
71,0
-138,0
194,0
-232,0
247,0
-238,0
204,0
-150,0
79,0
0,0
-79,0
150,0
-205,0
239,0
-249,0
234,0
-196,0
140,0
-72,0
0,0
68,0
-126,0
167,0
-189,0
191,0
-173,0
140,0
-96,0
47,0
0,0
-41,0
71,0
-89,0
94,0
-87,0
71,0
-51,0
30,0
-12,0
0,0
4,0
0,0
