          0,           0, 1
       -417,      -16353, 1
        -10,         152, 1
         85,       -4844, 1
        -12,          61, 1
        -12,          85, 1
         49,          50, 1
        315,       -7858, 1
        -10,          29, 1
        -12,          47, 1
         37,         -10, 1
       2454,        2540, 1
          1,         -45, 1
        -15,         -31, 1
         13,          18, 1
      -3032,       -1028, 1
         -5,          13, 1
        -19,          26, 1
         -8,         -20, 1
       2960,          55, 1
          0,          14, 1
          2,          28, 1
         62,          59, 1
      -3862,       -3678, 1
        -10,         -28, 1
         -8,         -33, 1
         19,           7, 1
      -2389,        2304, 1
         17,           7, 1
         26,           1, 1
        -33,           0, 1
       -411,        -943, 1
         -7,           7, 1
        -17,          -3, 1
          6,           4, 1
          0,         479, 1
          5,           6, 1
          2,         -13, 1
         11,          28, 1
       -765,       -2696, 1
          3,          14, 1
         10,          -1, 1
         18,           3, 1
        980,        1032, 1
         -4,         -44, 1
         17,         -41, 1
         -4,         -27, 1
      -1587,        2801, 1
          4,          14, 1
         16,          23, 1
          6,         -18, 1
       1939,          34, 1
         -6,          18, 1
         -3,          45, 1
         42,          57, 1
      -2809,       -4439, 1
          6,         -20, 1
          8,          -1, 1
         17,          -5, 1
       -822,         763, 1
        -16,          30, 1
        -25,          12, 1
         -8,          41, 1
      -1120,       -2858, 1
        -14,           0, 1
        -23,           5, 1
          6,           0, 1
          1,         900, 1
         10,          -1, 1
         12,         -13, 1
          1,          12, 1
       -677,        -596, 1
         12,          -1, 1
         10,          -5, 1
          1,           6, 1
        -72,         -54, 1
         -3,         -15, 1
          5,         -23, 1
         -5,         -32, 1
        324,        2058, 1
          5,           1, 1
         21,          -2, 1
          8,           4, 1
       -684,          -5, 1
         -4,          -6, 1
         -6,          10, 1
        -26,         -11, 1
       1650,         992, 1
         10,           4, 1
         10,          23, 1
        -17,          -9, 1
       1813,       -1762, 1
        -19,           5, 1
        -24,           7, 1
         23,           8, 1
        393,         947, 1
          7,           7, 1
         21,           3, 1
         -6,           8, 1
         16,       -1253, 1
         -5,           4, 1
         -2,          17, 1
         11,           2, 1
        615,        -802, 1
         -3,           8, 1
         -4,          27, 1
         14,          -5, 1
        626,         650, 1
          8,           6, 1
         -7,           7, 1
         14,          27, 1
      -1115,       -1753, 1
         -6,           2, 1
        -20,           3, 1
        -14,         -14, 1
       1467,          34, 1
          6,          10, 1
         -7,          -5, 1
         42,          31, 1
      -2525,       -2049, 1
         -2,         -12, 1
         -2,         -33, 1
         13,          11, 1
      -2080,        2013, 1
         12,           0, 1
         25,          -6, 1
        -28,           1, 1
       -400,        -944, 1
          0,           0, 1
       -417,      -16353, 1
        -10,         152, 1
         85,       -4844, 1
        -12,          61, 1
        -12,          85, 1
         49,          50, 1
        315,       -7858, 1
        -10,          29, 1
        -12,          47, 1
         37,         -10, 1
       2454,        2540, 1
          1,         -45, 1
        -15,         -31, 1
         13,          18, 1
      -3032,       -1028, 1
         -5,          13, 1
        -19,          26, 1
         -8,         -20, 1
       2960,          55, 1
          0,          14, 1
          2,          28, 1
         62,          59, 1
      -3862,       -3678, 1
        -10,         -28, 1
         -8,         -33, 1
         19,           7, 1
      -2389,        2304, 1
         17,           7, 1
         26,           1, 1
        -33,           0, 1
       -411,        -943, 1
         -7,           7, 1
        -17,          -3, 1
          6,           4, 1
          0,         479, 1
          5,           6, 1
          2,         -13, 1
         11,          28, 1
       -765,       -2696, 1
          3,          14, 1
         10,          -1, 1
         18,           3, 1
        980,        1032, 1
         -4,         -44, 1
         17,         -41, 1
         -4,         -27, 1
      -1587,        2801, 1
          4,          14, 1
         16,          23, 1
          6,         -18, 1
       1939,          34, 1
         -6,          18, 1
         -3,          45, 1
         42,          57, 1
      -2809,       -4439, 1
          6,         -20, 1
          8,          -1, 1
         17,          -5, 1
       -822,         763, 1
        -16,          30, 1
        -25,          12, 1
         -8,          41, 1
      -1120,       -2858, 1
        -14,           0, 1
        -23,           5, 1
          6,           0, 1
          1,         900, 1
         10,          -1, 1
         12,         -13, 1
          1,          12, 1
       -677,        -596, 1
         12,          -1, 1
         10,          -5, 1
          1,           6, 1
        -72,         -54, 1
         -3,         -15, 1
          5,         -23, 1
         -5,         -32, 1
        324,        2058, 1
          5,           1, 1
         21,          -2, 1
          8,           4, 1
       -684,          -5, 1
         -4,          -6, 1
         -6,          10, 1
        -26,         -11, 1
       1650,         992, 1
         10,           4, 1
         10,          23, 1
        -17,          -9, 1
       1813,       -1762, 1
        -19,           5, 1
        -24,           7, 1
         23,           8, 1
        393,         947, 1
          7,           7, 1
         21,           3, 1
         -6,           8, 1
         16,       -1253, 1
         -5,           4, 1
         -2,          17, 1
         11,           2, 1
        615,        -802, 1
         -3,           8, 1
         -4,          27, 1
         14,          -5, 1
        626,         650, 1
          8,           6, 1
         -7,           7, 1
         14,          27, 1
      -1115,       -1753, 1
         -6,           2, 1
        -20,           3, 1
        -14,         -14, 1
       1467,          34, 1
          6,          10, 1
         -7,          -5, 1
         42,          31, 1
      -2525,       -2049, 1
         -2,         -12, 1
         -2,         -33, 1
         13,          11, 1
      -2080,        2013, 1
         12,           0, 1
         25,          -6, 1
        -28,           1, 1
       -400,        -944, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
