        -18,           0, 1
        -20,          -9, 1
        -16,         -13, 1
        -13,         -20, 1
         -4,         -28, 1
         10,         -41, 1
         55,         -68, 1
        339,         498, 1
       -694,           0, 1
        340,        -497, 1
         56,          69, 1
         11,          44, 1
         -4,          28, 1
        -10,          19, 1
        -15,          12, 1
        -17,           6, 1
        126,           0, 1
        127,          25, 1
        128,          55, 1
        127,          90, 1
        126,         136, 1
        123,         211, 1
        109,         370, 1
       -448,        1819, 1
        178,           0, 1
       -447,       -1817, 1
        110,        -369, 1
        123,        -208, 1
        126,        -136, 1
        129,         -91, 1
        129,         -56, 1
        130,         -29, 1
        -50,           0, 1
        -52,          -8, 1
        -53,         -13, 1
        -60,         -21, 1
        -69,         -33, 1
        -93,         -47, 1
       -176,         -82, 1
      -1564,          13, 1
        868,           0, 1
      -1564,         -14, 1
       -175,          83, 1
        -94,          49, 1
        -69,          33, 1
        -59,          21, 1
        -52,          12, 1
        -50,           7, 1
        -67,           0, 1
        -69,         -17, 1
        -65,         -31, 1
        -62,         -49, 1
        -59,         -74, 1
        -51,        -113, 1
        -30,        -194, 1
       -513,        -704, 1
       -547,           0, 1
       -511,         705, 1
        -29,         195, 1
        -52,         115, 1
        -59,          74, 1
        -61,          49, 1
        -64,          30, 1
        -65,          14, 1
         92,           0, 1
         87,          15, 1
         90,          38, 1
         88,          61, 1
         89,          95, 1
         85,         147, 1
         75,         247, 1
       -611,         468, 1
         62,           0, 1
       -611,        -467, 1
         76,        -246, 1
         86,        -143, 1
         89,         -95, 1
         91,         -63, 1
         91,         -39, 1
         89,         -18, 1
        -72,           0, 1
        -74,         -17, 1
        -75,         -23, 1
        -80,         -38, 1
        -89,         -55, 1
       -110,         -87, 1
       -186,        -156, 1
      -1261,       -1149, 1
        826,           0, 1
      -1260,        1149, 1
       -185,         157, 1
       -112,          88, 1
        -89,          55, 1
        -80,          39, 1
        -74,          22, 1
        -71,          15, 1
       -100,           0, 1
       -103,         -26, 1
        -99,         -47, 1
        -97,         -75, 1
        -91,        -115, 1
        -78,        -177, 1
        -40,        -310, 1
        247,       -1789, 1
       -650,           0, 1
        247,        1790, 1
        -39,         311, 1
        -77,         177, 1
        -91,         115, 1
        -94,          77, 1
        -98,          46, 1
       -101,          23, 1
         81,           0, 1
         78,          12, 1
         83,          31, 1
         83,          49, 1
         89,          78, 1
         99,         117, 1
        128,         194, 1
        642,         -36, 1
       -259,           0, 1
        644,          36, 1
        129,        -193, 1
        101,        -115, 1
         89,         -78, 1
         87,         -49, 1
         84,         -32, 1
         82,         -14, 1
