        -13,           0, 1
        357,      -16353, 1
        -35,         156, 1
        -35,          80, 1
        -26,          60, 1
        -22,          38, 1
        -24,          35, 1
        -26,          30, 1
        -22,          28, 1
        -17,          23, 1
        -18,          18, 1
        -20,          20, 1
        -21,          15, 1
        -12,           4, 1
        -17,           0, 1
        -22,          -4, 1
        -16,           4, 1
        -14,          13, 1
        -17,           7, 1
        -11,           4, 1
        -11,          -2, 1
        -13,           2, 1
        -13,          -2, 1
         -8,           7, 1
        -11,          -7, 1
        -10,          -4, 1
        -10,          -6, 1
        -10,          -8, 1
         -7,          -5, 1
        -11,           7, 1
         -7,         -12, 1
         -6,         -18, 1
         -7,          -6, 1
         -7,          -9, 1
         -4,          -1, 1
         -7,          -2, 1
          0,         -10, 1
          3,          -9, 1
         -1,          -4, 1
         -2,         -12, 1
          4,         -10, 1
          2,           2, 1
         -1,          -5, 1
          2,         -12, 1
          4,          -6, 1
         -2,           0, 1
          2,          -7, 1
          4,          -8, 1
          5,          -7, 1
          3,         -10, 1
          7,          -5, 1
         11,         -10, 1
          8,          -5, 1
          3,           2, 1
          8,          -5, 1
         -3,         -14, 1
          1,          -3, 1
         -3,           7, 1
          5,           1, 1
         12,           2, 1
          2,          -2, 1
          5,          -3, 1
          4,          -3, 1
          2,          -6, 1
         -1,           0, 1
          1,          -5, 1
          5,           2, 1
         11,           2, 1
          2,           4, 1
         10,           0, 1
          6,           3, 1
          0,           4, 1
          2,           4, 1
         -1,           5, 1
         12,           6, 1
          8,          12, 1
          7,           5, 1
         14,           6, 1
          7,           6, 1
          8,          14, 1
          6,           8, 1
          6,           7, 1
          5,          13, 1
         -5,           2, 1
          5,          12, 1
          1,           8, 1
          1,          10, 1
          2,           3, 1
          5,          13, 1
         -4,           4, 1
          0,          10, 1
          0,          18, 1
         -3,           9, 1
         -1,           1, 1
         -5,           8, 1
         -4,           4, 1
         -7,           6, 1
         -3,          15, 1
         -6,           7, 1
        -13,           0, 1
         -8,           6, 1
        -11,          11, 1
         -9,           6, 1
         -8,           6, 1
         -8,           6, 1
         -8,           6, 1
         -9,           1, 1
        -10,          -4, 1
        -10,           2, 1
         -8,          10, 1
        -12,          -7, 1
        -14,          -2, 1
        -15,          -5, 1
        -15,         -18, 1
        -11,          -3, 1
        -15,          -4, 1
        -18,         -17, 1
        -19,         -20, 1
        -16,         -19, 1
        -19,         -16, 1
        -19,         -31, 1
        -15,         -35, 1
        -19,         -41, 1
        -14,         -52, 1
        -20,         -66, 1
        -17,         -89, 1
        -20,        -169, 1
        384,       16348, 1
      -1664,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
          0,           0, 1
